X	X0	ensg	hgnc_symbol	chromosome_name
ENSG00000231595	18827	ENSG00000231595_AC005224.2	ENSG00000231595		17
ENSG00000125430	18828	ENSG00000125430_HS3ST3B1	ENSG00000125430	HS3ST3B1	17
ENSG00000266709	18829	ENSG00000266709_RP11-214O1.2	ENSG00000266709		17
ENSG00000266378	18830	ENSG00000266378_RP11-214O1.3	ENSG00000266378		17
ENSG00000238212	18831	ENSG00000238212_AC005863.2	ENSG00000238212	LINC02096	17
ENSG00000232058	18832	ENSG00000232058_AC005772.2	ENSG00000232058		17
ENSG00000109099	18833	ENSG00000109099_PMP22	ENSG00000109099	PMP22	17
ENSG00000265445	18834	ENSG00000265445_RP11-849N15.1	ENSG00000265445		17
ENSG00000125409	18835	ENSG00000125409_TEKT3	ENSG00000125409	TEKT3	17
ENSG00000239704	18836	ENSG00000239704_CDRT4	ENSG00000239704	CDRT4	17
ENSG00000259024	18837	ENSG00000259024_TVP23C-CDRT4	ENSG00000259024	TVP23C-CDRT4	17
ENSG00000175106	18838	ENSG00000175106_TVP23C	ENSG00000175106	TVP23C	17
ENSG00000266538	18839	ENSG00000266538_RP11-385D13.3	ENSG00000266538		17
ENSG00000241322	18840	ENSG00000241322_CDRT1	ENSG00000241322	CDRT1	17
ENSG00000251537	18841	ENSG00000251537_RP11-385D13.1	ENSG00000251537		17
ENSG00000221926	18842	ENSG00000221926_TRIM16	ENSG00000221926	TRIM16	17
ENSG00000266261	18843	ENSG00000266261_RP11-640I15.1	ENSG00000266261		17
ENSG00000187607	18844	ENSG00000187607_ZNF286A	ENSG00000187607	ZNF286A	17
ENSG00000214946	18845	ENSG00000214946_TBC1D26	ENSG00000214946	TBC1D26	17
ENSG00000233002	18846	ENSG00000233002_AC005324.6	ENSG00000233002		17
ENSG00000233193	18847	ENSG00000233193_AC005324.7	ENSG00000233193		17
ENSG00000237057	18848	ENSG00000237057_AC015922.6	ENSG00000237057	LINC02087	17
ENSG00000170425	18849	ENSG00000170425_ADORA2B	ENSG00000170425	ADORA2B	17
ENSG00000214941	18850	ENSG00000214941_ZSWIM7	ENSG00000214941	ZSWIM7	17
ENSG00000011295	18851	ENSG00000011295_TTC19	ENSG00000011295	TTC19	17
ENSG00000141027	18852	ENSG00000141027_NCOR1	ENSG00000141027	NCOR1	17
ENSG00000108474	18853	ENSG00000108474_PIGL	ENSG00000108474	PIGL	17
ENSG00000166582	18854	ENSG00000166582_CENPV	ENSG00000166582	CENPV	17
ENSG00000170315	18855	ENSG00000170315_UBB	ENSG00000170315	UBB	17
ENSG00000265401	18856	ENSG00000265401_RP11-138I1.4	ENSG00000265401		17
ENSG00000264739	18857	ENSG00000264739_RP11-138I1.2	ENSG00000264739		17
ENSG00000187688	18858	ENSG00000187688_TRPV2	ENSG00000187688	TRPV2	17
ENSG00000266651	18859	ENSG00000266651_RP11-138I1.3	ENSG00000266651		17
ENSG00000181350	18860	ENSG00000181350_FAM211A	ENSG00000181350	LRRC75A	17
ENSG00000141040	18861	ENSG00000141040_ZNF287	ENSG00000141040	ZNF287	17
ENSG00000197566	18862	ENSG00000197566_ZNF624	ENSG00000197566	ZNF624	17
ENSG00000170160	18863	ENSG00000170160_CCDC144A	ENSG00000170160	CCDC144A	17
ENSG00000260328	18864	ENSG00000260328_RP11-416I2.1	ENSG00000260328		17
ENSG00000133030	18865	ENSG00000133030_MPRIP	ENSG00000133030	MPRIP	17
ENSG00000225442	18866	ENSG00000225442_MPRIP-AS1	ENSG00000225442	MPRIP-AS1	17
ENSG00000263624	18867	ENSG00000263624_RP11-45M22.3	ENSG00000263624		17
ENSG00000179598	18868	ENSG00000179598_PLD6	ENSG00000179598	PLD6	17
ENSG00000154803	18869	ENSG00000154803_FLCN	ENSG00000154803	FLCN	17
ENSG00000266498	18870	ENSG00000266498_RP11-45M22.5	ENSG00000266498		17
ENSG00000141030	18871	ENSG00000141030_COPS3	ENSG00000141030	COPS3	17
ENSG00000205309	18872	ENSG00000205309_NT5M	ENSG00000205309	NT5M	17
ENSG00000141026	18873	ENSG00000141026_MED9	ENSG00000141026	MED9	17
ENSG00000108551	18874	ENSG00000108551_RASD1	ENSG00000108551	RASD1	17
ENSG00000133027	18875	ENSG00000133027_PEMT	ENSG00000133027	PEMT	17
ENSG00000265511	18876	ENSG00000265511_RP11-524F11.1	ENSG00000265511		17
ENSG00000264666	18877	ENSG00000264666_RP11-524F11.2	ENSG00000264666		17
ENSG00000223979	18878	ENSG00000223979_SMCR2	ENSG00000223979	SMCR2	17
ENSG00000108557	18879	ENSG00000108557_RAI1	ENSG00000108557	RAI1	17
ENSG00000237328	18880	ENSG00000237328_RAI1-AS1	ENSG00000237328	RAI1-AS1	17
ENSG00000226746	18881	ENSG00000226746_SMCR5	ENSG00000226746	SMCR5	17
ENSG00000072310	18882	ENSG00000072310_SREBF1	ENSG00000072310	SREBF1	17
ENSG00000175662	18883	ENSG00000175662_TOM1L2	ENSG00000175662	TOM1L2	17
ENSG00000171962	18884	ENSG00000171962_LRRC48	ENSG00000171962	DRC3	17
ENSG00000171953	18885	ENSG00000171953_ATPAF2	ENSG00000171953	ATPAF2	17
ENSG00000141034	18886	ENSG00000141034_GID4	ENSG00000141034	GID4	17
ENSG00000108591	18887	ENSG00000108591_DRG2	ENSG00000108591	DRG2	17
ENSG00000091536	18888	ENSG00000091536_MYO15A	ENSG00000091536	MYO15A	17
ENSG00000266677	18889	ENSG00000266677_RP11-258F1.1	ENSG00000266677		17
ENSG00000091542	18890	ENSG00000091542_ALKBH5	ENSG00000091542	ALKBH5	17
ENSG00000131899	18891	ENSG00000131899_LLGL1	ENSG00000131899	LLGL1	17
ENSG00000177731	18892	ENSG00000177731_FLII	ENSG00000177731	FLII	17
ENSG00000177427	18893	ENSG00000177427_MIEF2	ENSG00000177427	MIEF2	17
ENSG00000260647	18894	ENSG00000260647_RP1-178F10.1	ENSG00000260647		17
ENSG00000177302	18895	ENSG00000177302_TOP3A	ENSG00000177302	TOP3A	17
ENSG00000176994	18896	ENSG00000176994_SMCR8	ENSG00000176994	SMCR8	17
ENSG00000267350	18897	ENSG00000267350_RP1-178F10.3	ENSG00000267350	NA	NA
ENSG00000176974	18898	ENSG00000176974_SHMT1	ENSG00000176974	SHMT1	17
ENSG00000214860	18899	ENSG00000214860_EVPLL	ENSG00000214860	EVPLL	17
ENSG00000171916	18900	ENSG00000171916_LGALS9C	ENSG00000171916	LGALS9C	17
ENSG00000213077	18901	ENSG00000213077_FAM106A	ENSG00000213077	NA	NA
ENSG00000249459	18902	ENSG00000249459_ZNF286B	ENSG00000249459	ZNF286B	17
ENSG00000108448	18903	ENSG00000108448_TRIM16L	ENSG00000108448	TRIM16L	17
ENSG00000171928	18904	ENSG00000171928_TVP23B	ENSG00000171928	TVP23B	17
ENSG00000265478	18905	ENSG00000265478_CTD-2145A24.3	ENSG00000265478		17
ENSG00000141127	18906	ENSG00000141127_PRPSAP2	ENSG00000141127	PRPSAP2	17
ENSG00000264273	18907	ENSG00000264273_CTD-2145A24.4	ENSG00000264273		17
ENSG00000154025	18908	ENSG00000154025_SLC5A10	ENSG00000154025	SLC5A10	17
ENSG00000196893	18909	ENSG00000196893_AC090286.4	ENSG00000196893		17
ENSG00000188522	18910	ENSG00000188522_FAM83G	ENSG00000188522	FAM83G	17
ENSG00000154016	18911	ENSG00000154016_GRAP	ENSG00000154016	GRAP	17
ENSG00000262074	18912	ENSG00000262074_SNORD3B-2	ENSG00000262074	SNORD3B-2	17
ENSG00000230197	18913	ENSG00000230197_RP11-160E2.17	ENSG00000230197		17
ENSG00000228157	18914	ENSG00000228157_AC007952.5	ENSG00000228157		17
ENSG00000262202	18915	ENSG00000262202_SNORD3D	ENSG00000262202		17
ENSG00000263934	18916	ENSG00000263934_SNORD3A	ENSG00000263934	SNORD3A	17
ENSG00000072134	18917	ENSG00000072134_EPN2	ENSG00000072134	EPN2	17
ENSG00000235397	18918	ENSG00000235397_EPN2-AS1	ENSG00000235397	EPN2-AS1	17
ENSG00000265263	18919	ENSG00000265263_RP11-135L13.4	ENSG00000265263		17
ENSG00000108641	18920	ENSG00000108641_B9D1	ENSG00000108641	B9D1	17
ENSG00000166484	18921	ENSG00000166484_MAPK7	ENSG00000166484	MAPK7	17
ENSG00000166482	18922	ENSG00000166482_MFAP4	ENSG00000166482	MFAP4	17
ENSG00000128482	18923	ENSG00000128482_RNF112	ENSG00000128482	RNF112	17
ENSG00000142494	18924	ENSG00000142494_SLC47A1	ENSG00000142494	SLC47A1	17
ENSG00000072210	18925	ENSG00000072210_ALDH3A2	ENSG00000072210	ALDH3A2	17
ENSG00000180638	18926	ENSG00000180638_SLC47A2	ENSG00000180638	SLC47A2	17
ENSG00000083290	18927	ENSG00000083290_ULK2	ENSG00000083290	ULK2	17
ENSG00000270091	18928	ENSG00000270091_RP11-78O7.2	ENSG00000270091		17
ENSG00000108599	18929	ENSG00000108599_AKAP10	ENSG00000108599	AKAP10	17
ENSG00000261033	18930	ENSG00000261033_RP11-209D14.2	ENSG00000261033		17
ENSG00000128487	18931	ENSG00000128487_SPECC1	ENSG00000128487	SPECC1	17
ENSG00000227685	18932	ENSG00000227685_AC087499.10	ENSG00000227685	LINC02088	17
ENSG00000264215	18933	ENSG00000264215_RP11-283C24.1	ENSG00000264215		17
ENSG00000205212	18934	ENSG00000205212_CCDC144NL	ENSG00000205212	CCDC144NL	17
ENSG00000266369	18935	ENSG00000266369_RP11-344E13.4	ENSG00000266369		17
ENSG00000233098	18936	ENSG00000233098_RP11-344E13.3	ENSG00000233098	CCDC144NL-AS1	17
ENSG00000264660	18937	ENSG00000264660_RP11-381P6.1	ENSG00000264660		17
ENSG00000124422	18938	ENSG00000124422_USP22	ENSG00000124422	USP22	17
ENSG00000263986	18939	ENSG00000263986_RP11-746M1.1	ENSG00000263986		17
ENSG00000109016	18940	ENSG00000109016_DHRS7B	ENSG00000109016	DHRS7B	17
ENSG00000178307	18941	ENSG00000178307_TMEM11	ENSG00000178307	TMEM11	17
ENSG00000235530	18942	ENSG00000235530_AC087294.2	ENSG00000235530		17
ENSG00000154035	18943	ENSG00000154035_C17orf103	ENSG00000154035	NA	NA
ENSG00000034152	18944	ENSG00000034152_MAP2K3	ENSG00000034152	MAP2K3	17
ENSG00000184185	18945	ENSG00000184185_KCNJ12	ENSG00000184185	KCNJ12	17
ENSG00000212719	18946	ENSG00000212719_C17orf51	ENSG00000212719	C17orf51	17
ENSG00000263563	18947	ENSG00000263563_UBBP4	ENSG00000263563	UBBP4	17
ENSG00000263609	18948	ENSG00000263609_RP11-1109M24.16	ENSG00000263609	LINC02002	17
ENSG00000264956	18949	ENSG00000264956_RP11-1109M24.5	ENSG00000264956		17
ENSG00000266795	18950	ENSG00000266795_RP11-744K17.9	ENSG00000266795	NA	NA
ENSG00000261020	18951	ENSG00000261020_RP11-744K17.1	ENSG00000261020		17
ENSG00000266885	18952	ENSG00000266885_RP11-744K17.2	ENSG00000266885		17
ENSG00000256618	18953	ENSG00000256618_MTRNR2L1	ENSG00000256618	MTRNR2L1	17
ENSG00000264734	18954	ENSG00000264734_RP11-260A9.6	ENSG00000264734		17
ENSG00000109046	18955	ENSG00000109046_WSB1	ENSG00000109046	WSB1	17
ENSG00000264469	18956	ENSG00000264469_RP11-173M1.8	ENSG00000264469	NA	NA
ENSG00000266313	18957	ENSG00000266313_RP11-173M1.4	ENSG00000266313		17
ENSG00000141068	18958	ENSG00000141068_KSR1	ENSG00000141068	KSR1	17
ENSG00000266872	18959	ENSG00000266872_RP11-19P22.8	ENSG00000266872		17
ENSG00000168961	18960	ENSG00000168961_LGALS9	ENSG00000168961	LGALS9	17
ENSG00000007171	18961	ENSG00000007171_NOS2	ENSG00000007171	NOS2	17
ENSG00000266527	18962	ENSG00000266527_RP11-138P22.1	ENSG00000266527		17
ENSG00000232859	18963	ENSG00000232859_LYRM9	ENSG00000232859	LYRM9	17
ENSG00000260019	18964	ENSG00000260019_RP11-218F4.1	ENSG00000260019	LINC01992	17
ENSG00000087095	18965	ENSG00000087095_NLK	ENSG00000087095	NLK	17
ENSG00000267259	18966	ENSG00000267259_CTD-2008P7.9	ENSG00000267259	ERVE-1	17
ENSG00000266830	18967	ENSG00000266830_CTD-2008P7.8	ENSG00000266830		17
ENSG00000260777	18968	ENSG00000260777_CTD-2008P7.1	ENSG00000260777		17
ENSG00000268206	18969	ENSG00000268206_AC061975.10	ENSG00000268206	NA	NA
ENSG00000109084	18970	ENSG00000109084_TMEM97	ENSG00000109084	TMEM97	17
ENSG00000109083	18971	ENSG00000109083_IFT20	ENSG00000109083	IFT20	17
ENSG00000109079	18972	ENSG00000109079_TNFAIP1	ENSG00000109079	TNFAIP1	17
ENSG00000004142	18973	ENSG00000004142_POLDIP2	ENSG00000004142	POLDIP2	17
ENSG00000244045	18974	ENSG00000244045_TMEM199	ENSG00000244045	TMEM199	17
ENSG00000265618	18975	ENSG00000265618_CTB-96E2.7	ENSG00000265618		17
ENSG00000109072	18976	ENSG00000109072_VTN	ENSG00000109072	VTN	17
ENSG00000004139	18977	ENSG00000004139_SARM1	ENSG00000004139	SARM1	17
ENSG00000076351	18978	ENSG00000076351_SLC46A1	ENSG00000076351	SLC46A1	17
ENSG00000264098	18979	ENSG00000264098_CTD-2350C19.1	ENSG00000264098	NA	NA
ENSG00000265254	18980	ENSG00000265254_CTD-2350C19.2	ENSG00000265254		17
ENSG00000258472	18981	ENSG00000258472_RP11-192H23.4	ENSG00000258472		17
ENSG00000109101	18982	ENSG00000109101_FOXN1	ENSG00000109101	FOXN1	17
ENSG00000109103	18983	ENSG00000109103_UNC119	ENSG00000109103	UNC119	17
ENSG00000087111	18984	ENSG00000087111_PIGS	ENSG00000087111	PIGS	17
ENSG00000109107	18985	ENSG00000109107_ALDOC	ENSG00000109107	ALDOC	17
ENSG00000265168	18986	ENSG00000265168_RP11-192H23.5	ENSG00000265168		17
ENSG00000076382	18987	ENSG00000076382_SPAG5	ENSG00000076382	SPAG5	17
ENSG00000265287	18988	ENSG00000265287_RP11-192H23.6	ENSG00000265287		17
ENSG00000167524	18989	ENSG00000167524_SGK494	ENSG00000167524	RSKR	17
ENSG00000007202	18990	ENSG00000007202_KIAA0100	ENSG00000007202	KIAA0100	17
ENSG00000264044	18991	ENSG00000264044_RP11-192H23.7	ENSG00000264044		17
ENSG00000132581	18992	ENSG00000132581_SDF2	ENSG00000132581	SDF2	17
ENSG00000109111	18993	ENSG00000109111_SUPT6H	ENSG00000109111	SUPT6H	17
ENSG00000265205	18994	ENSG00000265205_AC010761.13	ENSG00000265205		17
ENSG00000167525	18995	ENSG00000167525_PROCA1	ENSG00000167525	PROCA1	17
ENSG00000109113	18996	ENSG00000109113_RAB34	ENSG00000109113	RAB34	17
ENSG00000198242	18997	ENSG00000198242_RPL23A	ENSG00000198242	RPL23A	17
ENSG00000264577	18998	ENSG00000264577_AC010761.8	ENSG00000264577		17
ENSG00000160606	18999	ENSG00000160606_TLCD1	ENSG00000160606	TLCD1	17
ENSG00000160602	19000	ENSG00000160602_NEK8	ENSG00000160602		17
ENSG00000267729	19001	ENSG00000267729_AC010761.14	ENSG00000267729		17
ENSG00000265073	19002	ENSG00000265073_AC010761.6	ENSG00000265073		17
ENSG00000076604	19003	ENSG00000076604_TRAF4	ENSG00000076604	TRAF4	17
ENSG00000265474	19004	ENSG00000265474_AC010761.9	ENSG00000265474		17
ENSG00000265840	19005	ENSG00000265840_AC010761.10	ENSG00000265840		17
ENSG00000173065	19006	ENSG00000173065_FAM222B	ENSG00000173065	FAM222B	17
ENSG00000132591	19007	ENSG00000132591_ERAL1	ENSG00000132591	ERAL1	17
ENSG00000264066	19008	ENSG00000264066_MIR451B	ENSG00000264066		17
ENSG00000132589	19009	ENSG00000132589_FLOT2	ENSG00000132589	FLOT2	17
ENSG00000264304	19010	ENSG00000264304_RP11-20B24.7	ENSG00000264304		17
ENSG00000266642	19011	ENSG00000266642_RP11-20B24.4	ENSG00000266642		17
ENSG00000167536	19012	ENSG00000167536_DHRS13	ENSG00000167536	DHRS13	17
ENSG00000109118	19013	ENSG00000109118_PHF12	ENSG00000109118	PHF12	17
ENSG00000265845	19014	ENSG00000265845_RP11-20B24.5	ENSG00000265845		17
ENSG00000265908	19015	ENSG00000265908_RP11-20B24.6	ENSG00000265908		17
ENSG00000179761	19016	ENSG00000179761_PIPOX	ENSG00000179761	PIPOX	17
ENSG00000063015	19017	ENSG00000063015_SEZ6	ENSG00000063015	SEZ6	17
ENSG00000196535	19018	ENSG00000196535_MYO18A	ENSG00000196535	MYO18A	17
ENSG00000221995	19019	ENSG00000221995_TIAF1	ENSG00000221995	TIAF1	17
ENSG00000263709	19020	ENSG00000263709_RP11-321A17.4	ENSG00000263709		17
ENSG00000108256	19021	ENSG00000108256_NUFIP2	ENSG00000108256	NUFIP2	17
ENSG00000266111	19022	ENSG00000266111_RP11-296K13.4	ENSG00000266111		17
ENSG00000264808	19023	ENSG00000264808_MIR4523	ENSG00000264808		17
ENSG00000160551	19024	ENSG00000160551_TAOK1	ENSG00000160551	TAOK1	17
ENSG00000168792	19025	ENSG00000168792_ABHD15	ENSG00000168792	ABHD15	17
ENSG00000167543	19026	ENSG00000167543_TP53I13	ENSG00000167543	TP53I13	17
ENSG00000108262	19027	ENSG00000108262_GIT1	ENSG00000108262	GIT1	17
ENSG00000198720	19028	ENSG00000198720_ANKRD13B	ENSG00000198720	ANKRD13B	17
ENSG00000264647	19029	ENSG00000264647_RP11-68I3.7	ENSG00000264647		17
ENSG00000167549	19030	ENSG00000167549_CORO6	ENSG00000167549	CORO6	17
ENSG00000141298	19031	ENSG00000141298_SSH2	ENSG00000141298	SSH2	17
ENSG00000263370	19032	ENSG00000263370_RP11-68I3.5	ENSG00000263370		17
ENSG00000263657	19033	ENSG00000263657_RP11-82O19.1	ENSG00000263657		17
ENSG00000263477	19034	ENSG00000263477_RP11-338L22.2	ENSG00000263477		17
ENSG00000176927	19035	ENSG00000176927_EFCAB5	ENSG00000176927	EFCAB5	17
ENSG00000265394	19036	ENSG00000265394_RP11-1148O4.2	ENSG00000265394		17
ENSG00000126653	19037	ENSG00000126653_NSRP1	ENSG00000126653	NSRP1	17
ENSG00000265739	19038	ENSG00000265739_RP11-354P11.3	ENSG00000265739		17
ENSG00000266987	19039	ENSG00000266987_RP11-354P11.8	ENSG00000266987		17
ENSG00000108576	19040	ENSG00000108576_SLC6A4	ENSG00000108576	SLC6A4	17
ENSG00000264125	19041	ENSG00000264125_RP11-354P11.4	ENSG00000264125		17
ENSG00000108578	19042	ENSG00000108578_BLMH	ENSG00000108578	BLMH	17
ENSG00000182271	19043	ENSG00000182271_TMIGD1	ENSG00000182271	TMIGD1	17
ENSG00000108582	19044	ENSG00000108582_CPD	ENSG00000108582	CPD	17
ENSG00000108587	19045	ENSG00000108587_GOSR1	ENSG00000108587	GOSR1	17
ENSG00000266733	19046	ENSG00000266733_TBC1D29	ENSG00000266733	TBC1D29P	17
ENSG00000265443	19047	ENSG00000265443_CTD-2349P21.6	ENSG00000265443		17
ENSG00000263603	19048	ENSG00000263603_CTD-2349P21.5	ENSG00000263603		17
ENSG00000176390	19049	ENSG00000176390_CRLF3	ENSG00000176390	CRLF3	17
ENSG00000266490	19050	ENSG00000266490_CTD-2349P21.9	ENSG00000266490		17
ENSG00000176208	19051	ENSG00000176208_ATAD5	ENSG00000176208	ATAD5	17
ENSG00000265334	19052	ENSG00000265334_CTD-2349P21.11	ENSG00000265334		17
ENSG00000263531	19053	ENSG00000263531_RP13-753N3.1	ENSG00000263531		17
ENSG00000172171	19054	ENSG00000172171_TEFM	ENSG00000172171	TEFM	17
ENSG00000184060	19055	ENSG00000184060_ADAP2	ENSG00000184060	ADAP2	17
ENSG00000181481	19056	ENSG00000181481_RNF135	ENSG00000181481	RNF135	17
ENSG00000266340	19057	ENSG00000266340_RP11-848P1.4	ENSG00000266340		17
ENSG00000264107	19058	ENSG00000264107_RP11-848P1.5	ENSG00000264107		17
ENSG00000196712	19059	ENSG00000196712_NF1	ENSG00000196712	NF1	17
ENSG00000126861	19060	ENSG00000126861_OMG	ENSG00000126861	OMG	17
ENSG00000185862	19061	ENSG00000185862_EVI2B	ENSG00000185862	EVI2B	17
ENSG00000126860	19062	ENSG00000126860_EVI2A	ENSG00000126860	EVI2A	17
ENSG00000131242	19063	ENSG00000131242_RAB11FIP4	ENSG00000131242	RAB11FIP4	17
ENSG00000263567	19064	ENSG00000263567_RP11-805L22.3	ENSG00000263567		17
ENSG00000172301	19065	ENSG00000172301_COPRS	ENSG00000172301	COPRS	17
ENSG00000108651	19066	ENSG00000108651_UTP6	ENSG00000108651	UTP6	17
ENSG00000263990	19067	ENSG00000263990_CTC-542B22.2	ENSG00000263990		17
ENSG00000178691	19068	ENSG00000178691_SUZ12	ENSG00000178691	SUZ12	17
ENSG00000185158	19069	ENSG00000185158_LRRC37B	ENSG00000185158	LRRC37B	17
ENSG00000214708	19070	ENSG00000214708_AC090616.2	ENSG00000214708		17
ENSG00000126858	19071	ENSG00000126858_RHOT1	ENSG00000126858	RHOT1	17
ENSG00000269402	19072	ENSG00000269402_AC116407.2	ENSG00000269402	NA	NA
ENSG00000141314	19073	ENSG00000141314_RHBDL3	ENSG00000141314	RHBDL3	17
ENSG00000108666	19074	ENSG00000108666_C17orf75	ENSG00000108666	C17orf75	17
ENSG00000265139	19075	ENSG00000265139_RP11-227G15.2	ENSG00000265139		17
ENSG00000010244	19076	ENSG00000010244_ZNF207	ENSG00000010244	ZNF207	17
ENSG00000266385	19077	ENSG00000266385_RP11-227G15.8	ENSG00000266385		17
ENSG00000264083	19078	ENSG00000264083_RP11-227G15.9	ENSG00000264083		17
ENSG00000108671	19079	ENSG00000108671_PSMD11	ENSG00000108671	PSMD11	17
ENSG00000176749	19080	ENSG00000176749_CDK5R1	ENSG00000176749	CDK5R1	17
ENSG00000176658	19081	ENSG00000176658_MYO1D	ENSG00000176658	MYO1D	17
ENSG00000266599	19082	ENSG00000266599_RP11-466A19.3	ENSG00000266599		17
ENSG00000264458	19083	ENSG00000264458_RP11-220C2.1	ENSG00000264458		17
ENSG00000226377	19084	ENSG00000226377_AC084809.2	ENSG00000226377		17
ENSG00000236377	19085	ENSG00000236377_AC084809.3	ENSG00000236377		17
ENSG00000006042	19086	ENSG00000006042_TMEM98	ENSG00000006042	TMEM98	17
ENSG00000141316	19087	ENSG00000141316_SPACA3	ENSG00000141316	SPACA3	17
ENSG00000108691	19088	ENSG00000108691_CCL2	ENSG00000108691	CCL2	17
ENSG00000108700	19089	ENSG00000108700_CCL8	ENSG00000108700	CCL8	17
ENSG00000132141	19090	ENSG00000132141_CCT6B	ENSG00000132141	CCT6B	17
ENSG00000198783	19091	ENSG00000198783_ZNF830	ENSG00000198783	ZNF830	17
ENSG00000005156	19092	ENSG00000005156_LIG3	ENSG00000005156	LIG3	17
ENSG00000092871	19093	ENSG00000092871_RFFL	ENSG00000092871	RFFL	17
ENSG00000267457	19094	ENSG00000267457_RP5-837J1.4	ENSG00000267457		17
ENSG00000185379	19095	ENSG00000185379_RAD51D	ENSG00000185379	RAD51D	17
ENSG00000073598	19096	ENSG00000073598_FNDC8	ENSG00000073598	FNDC8	17
ENSG00000073536	19097	ENSG00000073536_NLE1	ENSG00000073536	NLE1	17
ENSG00000141161	19098	ENSG00000141161_UNC45B	ENSG00000141161	UNC45B	17
ENSG00000164729	19099	ENSG00000164729_SLC35G3	ENSG00000164729	SLC35G3	17
ENSG00000266947	19100	ENSG00000266947_RP11-799D4.4	ENSG00000266947		17
ENSG00000166750	19101	ENSG00000166750_SLFN5	ENSG00000166750	SLFN5	17
ENSG00000267364	19102	ENSG00000267364_RP11-47L3.1	ENSG00000267364		17
ENSG00000172716	19103	ENSG00000172716_SLFN11	ENSG00000172716	SLFN11	17
ENSG00000172123	19104	ENSG00000172123_SLFN12	ENSG00000172123	SLFN12	17
ENSG00000154760	19105	ENSG00000154760_SLFN13	ENSG00000154760	SLFN13	17
ENSG00000205045	19106	ENSG00000205045_SLFN12L	ENSG00000205045	SLFN12L	17
ENSG00000236320	19107	ENSG00000236320_SLFN14	ENSG00000236320	SLFN14	17
ENSG00000267359	19108	ENSG00000267359_RP11-1094M14.12	ENSG00000267359		17
ENSG00000267321	19109	ENSG00000267321_RP11-1094M14.11	ENSG00000267321	LINC02001	17
ENSG00000108733	19110	ENSG00000108733_PEX12	ENSG00000108733	PEX12	17
ENSG00000006125	19111	ENSG00000006125_AP2B1	ENSG00000006125	AP2B1	17
ENSG00000267003	19112	ENSG00000267003_CTC-507E2.1	ENSG00000267003	NA	NA
ENSG00000141150	19113	ENSG00000141150_RASL10B	ENSG00000141150	NA	NA
ENSG00000129270	19114	ENSG00000129270_MMP28	ENSG00000129270	NA	NA
ENSG00000154768	19115	ENSG00000154768_C17orf50	ENSG00000154768	NA	NA
ENSG00000172660	19116	ENSG00000172660_TAF15	ENSG00000172660	NA	NA
ENSG00000267025	19117	ENSG00000267025_AC015849.19	ENSG00000267025	NA	NA
ENSG00000172653	19118	ENSG00000172653_C17orf66	ENSG00000172653	NA	NA
ENSG00000237805	19119	ENSG00000237805_AC015849.2	ENSG00000237805	NA	NA
ENSG00000161570	19120	ENSG00000161570_CCL5	ENSG00000161570	NA	NA
ENSG00000266999	19121	ENSG00000266999_AC015849.16	ENSG00000266999	NA	NA
ENSG00000187456	19122	ENSG00000187456_RDM1	ENSG00000187456	NA	NA
ENSG00000161572	19123	ENSG00000161572_LYZL6	ENSG00000161572	NA	NA
ENSG00000267596	19124	ENSG00000267596_CCL15	ENSG00000267596	NA	NA
ENSG00000006074	19125	ENSG00000006074_CCL18	ENSG00000006074	NA	NA
ENSG00000224298	19126	ENSG00000224298_AC069363.1	ENSG00000224298	NA	NA
ENSG00000006075	19127	ENSG00000006075_CCL3	ENSG00000006075	NA	NA
ENSG00000129277	19128	ENSG00000129277_CCL4	ENSG00000129277	NA	NA
ENSG00000224226	19129	ENSG00000224226_TBC1D3B	ENSG00000224226	NA	NA
ENSG00000205021	19130	ENSG00000205021_CCL3L1	ENSG00000205021	NA	NA
ENSG00000108278	19131	ENSG00000108278_ZNHIT3	ENSG00000108278	NA	NA
ENSG00000141140	19132	ENSG00000141140_MYO19	ENSG00000141140	NA	NA
ENSG00000184886	19133	ENSG00000184886_PIGW	ENSG00000184886	NA	NA
ENSG00000005955	19134	ENSG00000005955_GGNBP2	ENSG00000005955	NA	NA
ENSG00000108272	19135	ENSG00000108272_DHRS11	ENSG00000108272	NA	NA
ENSG00000129282	19136	ENSG00000129282_MRM1	ENSG00000129282	NA	NA
ENSG00000267067	19137	ENSG00000267067_CTB-75G16.3	ENSG00000267067	NA	NA
ENSG00000267499	19138	ENSG00000267499_CTD-3194G12.1	ENSG00000267499	NA	NA
ENSG00000267785	19139	ENSG00000267785_CTD-3194G12.2	ENSG00000267785	NA	NA
ENSG00000255509	19140	ENSG00000255509_RP11-445F12.1	ENSG00000255509	NA	NA
ENSG00000132130	19141	ENSG00000132130_LHX1	ENSG00000132130	NA	NA
ENSG00000108270	19142	ENSG00000108270_AATF	ENSG00000108270	NA	NA
ENSG00000266895	19143	ENSG00000266895_CTC-268N12.2	ENSG00000266895	NA	NA
ENSG00000132142	19144	ENSG00000132142_ACACA	ENSG00000132142	NA	NA
ENSG00000167230	19145	ENSG00000167230_C17orf78	ENSG00000167230	NA	NA
